link,desc
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010e95efda121d:0xb5215d2fc2f16529!8m2!3d34.9863962!4d135.8130532!16s%2Fg%2F1tg7rxxy!19sChIJHRLa75UOAWARKWXxwi9dIbU?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Sukiya+-+Horikawa-dori+Imamiya/data=!4m7!3m6!1s0x600107747d608f59:0x7abb60e3c4ae828f!8m2!3d35.0461798!4d135.7513077!16s%2Fg%2F11nn1860d5!19sChIJWY9gfXQHAWARj4KuxONgu3o?authuser=0&hl=es-419&rclk=1,Sukiya - Horikawa-dori Imamiya
https://www.google.com/maps/place/Lawson/data=!4m7!3m6!1s0x60010c6153c83aef:0xc7d8c54629aa2825!8m2!3d35.0131746!4d135.8617446!16s%2Fg%2F11b5pk7zdw!19sChIJ7zrIU2EMAWARJSiqKUbF2Mc?authuser=0&hl=es-419&rclk=1,Lawson
https://www.google.com/maps/place/Le+Petit+Mec+Oike/data=!4m7!3m6!1s0x60010886b38bffff:0x18fc325f4363c800!8m2!3d35.0112892!4d135.7570512!16s%2Fg%2F12jsk28cc!19sChIJ__-Ls4YIAWARAMhjQ18y_Bg?authuser=0&hl=es-419&rclk=1,Le Petit Mec Oike
https://www.google.com/maps/place/Tenryudo/data=!4m7!3m6!1s0x6001a9fe73f4913d:0xb9b4105ee7ca8fcd!8m2!3d35.0167707!4d135.6810382!16s%2Fg%2F1tfzrv6h!19sChIJPZH0c_6pAWARzY_K514QtLk?authuser=0&hl=es-419&rclk=1,Tenryudo
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x600108686cb1f03d:0xef823a51234a5d09!8m2!3d35.0304377!4d135.7699821!16s%2Fg%2F1tfx4t1y!19sChIJPfCxbGgIAWARCV1KI1E6gu8?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-Eleven+-+Demachiyanagi+Station/data=!4m7!3m6!1s0x6001085cdd9ae933:0xc24bc42db65c4522!8m2!3d35.0304018!4d135.7738451!16s%2Fg%2F1tc_f4st!19sChIJM-ma3VwIAWARIkVcti3ES8I?authuser=0&hl=es-419&rclk=1,7-Eleven - Demachiyanagi Station
https://www.google.com/maps/place/FamilyMart+Kamo-ohashi/data=!4m7!3m6!1s0x6001085f298d302f:0x3133e59e12345b45!8m2!3d35.028742!4d135.7726445!16s%2Fg%2F1vfn6k9b!19sChIJLzCNKV8IAWARRVs0Ep7lMzE?authuser=0&hl=es-419&rclk=1,FamilyMart Kamo-ohashi
https://www.google.com/maps/place/7-Eleven;+Kyoto+Aoibashi+Teramachi/data=!4m7!3m6!1s0x600108691bde7b59:0xc80f40673e36dcbf!8m2!3d35.0313345!4d135.7678732!16s%2Fg%2F11bw224n87!19sChIJWXveG2kIAWARv9w2PmdAD8g?authuser=0&hl=es-419&rclk=1,7-Eleven; Kyoto Aoibashi Teramachi
https://www.google.com/maps/place/Moyori-Ichi+-+Demachiyanagi+Station/data=!4m7!3m6!1s0x600109032be2fe0b:0xf898b6eb83aa2a4f!8m2!3d35.0297092!4d135.7725553!16s%2Fg%2F11t_k71_3c!19sChIJC_7iKwMJAWARTyqqg-u2mPg?authuser=0&hl=es-419&rclk=1,Moyori-Ichi - Demachiyanagi Station
https://www.google.com/maps/place/Lawson+-+Takano+Tadehara-cho/data=!4m7!3m6!1s0x60010843823442f1:0xfedc6757e2066db8!8m2!3d35.034578!4d135.7754205!16s%2Fg%2F1tgk0jn7!19sChIJ8UI0gkMIAWARuG0G4ldn3P4?authuser=0&hl=es-419&rclk=1,Lawson - Takano Tadehara-cho
https://www.google.com/maps/place/7-Eleven+Hyakumanben+store/data=!4m7!3m6!1s0x600108598ee086a5:0x266b27bed0338c7d!8m2!3d35.0290433!4d135.7789209!16s%2Fg%2F11g7_9cs78!19sChIJpYbgjlkIAWARfYwz0L4nayY?authuser=0&hl=es-419&rclk=1,7-Eleven Hyakumanben store
https://www.google.com/maps/place/FamilyMart+Asada+Higashiichijo/data=!4m7!3m6!1s0x600108f742e00463:0x12f050684d129357!8m2!3d35.0251239!4d135.777042!16s%2Fg%2F1tjgph8l!19sChIJYwTgQvcIAWARV5MSTWhQ8BI?authuser=0&hl=es-419&rclk=1,FamilyMart Asada Higashiichijo
https://www.google.com/maps/place/Lawson+-+Hyakumamben/data=!4m7!3m6!1s0x6001085997a01625:0x8a79481444181377!8m2!3d35.0283555!4d135.7789527!16s%2Fg%2F1tfk8xs6!19sChIJJRagl1kIAWARdxMYRBRIeYo?authuser=0&hl=es-419&rclk=1,Lawson - Hyakumamben
"https://www.google.com/maps/place/Lawson+-+University+Hospital,+Kyoto+Prefectural+University+of+Medicine/data=!4m7!3m6!1s0x60010860bf363a01:0xd8fabb5336cb6618!8m2!3d35.0236544!4d135.769461!16s%2Fg%2F1tdp9j5g!19sChIJATo2v2AIAWARGGbLNlO7-tg?authuser=0&hl=es-419&rclk=1","Lawson - University Hospital, Kyoto Prefectural University of Medicine"
https://www.google.com/maps/place/Yamazaki-Y-Shop+Awazu/data=!4m7!3m6!1s0x6001087a375f310b:0x694d63cb44425a64!8m2!3d35.0224684!4d135.7578601!16s%2Fg%2F1tjbs1n_!19sChIJCzFfN3oIAWARZFpCRMtjTWk?authuser=0&hl=es-419&rclk=1,Yamazaki-Y-Shop Awazu
https://www.google.com/maps/place/Lawson+Shimogamo-Nishibayashi/data=!4m7!3m6!1s0x6001081553a2a423:0x1f32d7f4fe950dc6!8m2!3d35.0391033!4d135.7707247!16s%2Fg%2F1ttdmx0j!19sChIJI6SiUxUIAWARxg2V_vTXMh8?authuser=0&hl=es-419&rclk=1,Lawson Shimogamo-Nishibayashi
https://www.google.com/maps/place/Lawson+Kawabata+Takano/data=!4m7!3m6!1s0x60010846a45dc9ed:0xf047b0b024e0d925!8m2!3d35.0376153!4d135.7765426!16s%2Fg%2F11bccmmg16!19sChIJ7cldpEYIAWARJdngJLCwR_A?authuser=0&hl=es-419&rclk=1,Lawson Kawabata Takano
https://www.google.com/maps/place/Lawson+-+Okazaki-michi/data=!4m7!3m6!1s0x600108e3797a0b87:0x72c13dc54733741f!8m2!3d35.0171795!4d135.7856992!16s%2Fg%2F11d_52gqny!19sChIJhwt6eeMIAWARH3QzR8U9wXI?authuser=0&hl=es-419&rclk=1,Lawson - Okazaki-michi
https://www.google.com/maps/place/FamilyMart+Nakanishi+Takano/data=!4m7!3m6!1s0x6001084f73f6192d:0xdd205b384258bfc!8m2!3d35.037545!4d135.7814494!16s%2Fg%2F1tdplz_k!19sChIJLRn2c08IAWAR_IslhLMF0g0?authuser=0&hl=es-419&rclk=1,FamilyMart Nakanishi Takano
https://www.google.com/maps/place/Lawson+Kyoto+University+Faculty+of+Agriculture/data=!4m7!3m6!1s0x600108566be1e49b:0x28594b20d985c75c!8m2!3d35.0288042!4d135.7843288!16s%2Fg%2F1q6cxx21w!19sChIJm-Tha1YIAWARXMeF2SBLWSg?authuser=0&hl=es-419&rclk=1,Lawson Kyoto University Faculty of Agriculture
https://www.google.com/maps/place/7-Eleven+Kyoto+Shinmachi+Ichijo/data=!4m7!3m6!1s0x60010876d08fe16f:0x7bb792297bd77072!8m2!3d35.026073!4d135.756311!16s%2Fg%2F1tg2kk_9!19sChIJb-GP0HYIAWARcnDXeymSt3s?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto Shinmachi Ichijo
https://www.google.com/maps/place/7-Eleven+-+Kyoto+Karasuma-Imadegawa/data=!4m7!3m6!1s0x60010873da045a49:0x8d8d889c42212106!8m2!3d35.0292637!4d135.7586254!16s%2Fg%2F1thd1p_b!19sChIJSVoE2nMIAWARBiEhQpyIjY0?authuser=0&hl=es-419&rclk=1,7-Eleven - Kyoto Karasuma-Imadegawa
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600108f4938c80df:0xb7d0713e32bd73ad!8m2!3d35.0184522!4d135.7724423!16s%2Fg%2F11b6hqx4hp!19sChIJ34CMk_QIAWARrXO9Mj5x0Lc?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Ryoushin-kan+Convenience+Store/data=!4m7!3m6!1s0x6001087247752591:0x2fdcc36cbb228212!8m2!3d35.0307733!4d135.7599548!16s%2Fg%2F11cs37fjn7!19sChIJkSV1R3IIAWAREoIiu2zD3C8?authuser=0&hl=es-419&rclk=1,Ryoushin-kan Convenience Store
https://www.google.com/maps/place/Lawson+-+Imadegawa+Station/data=!4m7!3m6!1s0x60010875405640e9:0x851ed4e1a89a10cd!8m2!3d35.0303856!4d135.7591974!16s%2Fg%2F1tfrxc_d!19sChIJ6UBWQHUIAWARzRCaqOHUHoU?authuser=0&hl=es-419&rclk=1,Lawson - Imadegawa Station
https://www.google.com/maps/place/7-Eleven;+Kyoto+Shimogamo+Kashiwabecho/data=!4m7!3m6!1s0x6001083e27893193:0x108c81c6fc638a14!8m2!3d35.0420314!4d135.7711768!16s%2Fg%2F11b7sz1v26!19sChIJkzGJJz4IAWARFIpj_MaBjBA?authuser=0&hl=es-419&rclk=1,7-Eleven; Kyoto Shimogamo Kashiwabecho
https://www.google.com/maps/place/7-Eleven+-+Nij%C5%8D-j%C5%8D+Castle+North/data=!4m7!3m6!1s0x600107d09bfe3643:0x3a9c5e3043d2a53d!8m2!3d35.0184166!4d135.7458474!16s%2Fg%2F1tlc7znw!19sChIJQzb-m9AHAWARPaXSQzBenDo?authuser=0&hl=es-419&rclk=1,7-Eleven - Nijō-jō Castle North
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600109c5f57a350b:0x97a3001090a496bf!8m2!3d35.0172374!4d135.7605481!16s%2Fg%2F11s57fjcf5!19sChIJCzV69cUJAWARv5akkBAAo5c?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart+-+Tanaka+Mikage-dori/data=!4m7!3m6!1s0x60010853e259c5bb:0xa0631921539a20c!8m2!3d35.0330574!4d135.7853847!16s%2Fg%2F11c43pjhvr!19sChIJu8VZ4lMIAWARDKI5FZIxBgo?authuser=0&hl=es-419&rclk=1,FamilyMart - Tanaka Mikage-dori
https://www.google.com/maps/place/7-Eleven+Kyoto+Tanaka+Nishitakaharacho/data=!4m7!3m6!1s0x6001084df854dee5:0x908bba87897a931c!8m2!3d35.0371037!4d135.7858787!16s%2Fg%2F1tj4ym2l!19sChIJ5d5U-E0IAWARHJN6iYe6i5A?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto Tanaka Nishitakaharacho
https://www.google.com/maps/place/7-Eleven+-+Kyoto+Horikawa-Imadegawa/data=!4m7!3m6!1s0x600107c00aa1c85f:0x8ef2d0102468c0b4!8m2!3d35.0283195!4d135.7524492!16s%2Fg%2F11b5pjf9z8!19sChIJX8ihCsAHAWARtMBoJBDQ8o4?authuser=0&hl=es-419&rclk=1,7-Eleven - Kyoto Horikawa-Imadegawa
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010875046612d1:0xa9cdbdc8cc9ba40e!8m2!3d35.0295243!4d135.7541226!16s%2Fg%2F1tflxst1!19sChIJ0RJmBHUIAWARDqSbzMi9zak?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/FamilyMart+Ch%C5%8Dja+Kameyach%C5%8D/data=!4m7!3m6!1s0x60010877edacaabb:0xdfe75c95b0d1691e!8m2!3d35.0226632!4d135.7531423!16s%2Fg%2F1thq9rs6!19sChIJu6qs7XcIAWARHmnRsJVc598?authuser=0&hl=es-419&rclk=1,FamilyMart Chōja Kameyachō
https://www.google.com/maps/place/FamilyMart+Horikawa+Imadegawa/data=!4m7!3m6!1s0x600107b4ce865309:0xc8921efdc9ef96f!8m2!3d35.0292522!4d135.7515406!16s%2Fg%2F1tw1dqv7!19sChIJCVOGzrQHAWARb_me3O8hiQw?authuser=0&hl=es-419&rclk=1,FamilyMart Horikawa Imadegawa
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x600107d8afdf5b0f:0x35dea62873c135c4!8m2!3d35.0251932!4d135.7515065!16s%2Fg%2F1tjynmdx!19sChIJD1vfr9gHAWARxDXBcyim3jU?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-Eleven;+Ky%C5%8Dto+Ogawa+Oike/data=!4m7!3m6!1s0x6001088054f8e52d:0x48cbf766d80f6679!8m2!3d35.0112475!4d135.7543096!16s%2Fg%2F1hc682c3f!19sChIJLeX4VIAIAWAReWYP2Gb3y0g?authuser=0&hl=es-419&rclk=1,7-Eleven; Kyōto Ogawa Oike
https://www.google.com/maps/place/7-Eleven+Kyoto-Shusse-Inari-mae/data=!4m7!3m6!1s0x600107cfd962dd87:0x4a4751725d324dd9!8m2!3d35.0155565!4d135.7422825!16s%2Fg%2F1tfqqvs7!19sChIJh91i2c8HAWAR2U0yXXJRR0o?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Shusse-Inari-mae
https://www.google.com/maps/place/LAWSON+S+Kyoto+University+Hospital+North+Ward+Store/data=!4m7!3m6!1s0x600109cc1795f675:0xc7d5add4c6c2fdbd!8m2!3d35.0210581!4d135.7768492!16s%2Fg%2F11j8mwr__5!19sChIJdfaVF8wJAWARvf3CxtSt1cc?authuser=0&hl=es-419&rclk=1,LAWSON S Kyoto University Hospital North Ward Store
https://www.google.com/maps/place/7-Eleven+Omiya-Teranouchi/data=!4m7!3m6!1s0x600107e3c4c38a51:0x1394584e571ff1ee!8m2!3d35.034005!4d135.74896!16s%2Fg%2F11dz3qh_gp!19sChIJUYrDxOMHAWAR7vEfV05YlBM?authuser=0&hl=es-419&rclk=1,7-Eleven Omiya-Teranouchi
https://www.google.com/maps/place/Lawson+-+Kyoto+University+Hospital/data=!4m7!3m6!1s0x600108f12cfd8987:0xc0a0aad4672316fc!8m2!3d35.0196502!4d135.7770849!16s%2Fg%2F11_rfd4dd!19sChIJh4n9LPEIAWAR_BYjZ9SqoMA?authuser=0&hl=es-419&rclk=1,Lawson - Kyoto University Hospital
https://www.google.com/maps/place/Ministop/data=!4m7!3m6!1s0x600107c5383144ef:0x34cfc61bffead11b!8m2!3d35.0181338!4d135.7419904!16s%2Fg%2F11df0wmyjf!19sChIJ70QxOMUHAWARG9Hq_xvGzzQ?authuser=0&hl=es-419&rclk=1,Ministop
https://www.google.com/maps/place/Lawson+-+Higashiyama+Sanj%C5%8D+Jing%C5%AB-michi/data=!4m7!3m6!1s0x600108e77a572561:0x571704531dedd7d6!8m2!3d35.0096227!4d135.7833156!16s%2Fg%2F1tk8b__l!19sChIJYSVXeucIAWAR1tftHVMEF1c?authuser=0&hl=es-419&rclk=1,Lawson - Higashiyama Sanjō Jingū-michi
https://www.google.com/maps/place/Lawson+Karasuma-Kitaoji/data=!4m7!3m6!1s0x600108057a260069:0xa82aaa0ee8c0ac69!8m2!3d35.0431859!4d135.759559!16s%2Fg%2F1tmpvwn8!19sChIJaQAmegUIAWARaazA6A6qKqg?authuser=0&hl=es-419&rclk=1,Lawson Karasuma-Kitaoji
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x6001089ce50f7397:0xc585db5302a0f5aa!8m2!3d35.0035227!4d135.7549697!16s%2Fg%2F1hhw_6pgf!19sChIJl3MP5ZwIAWARqvWgAlPbhcU?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-Eleven+Karasuma-Gojo/data=!4m7!3m6!1s0x600108a33bcb4d55:0xbf374cef29a41828!8m2!3d34.9959127!4d135.7609447!16s%2Fg%2F1v29bx_m!19sChIJVU3LO6MIAWARKBikKe9MN78?authuser=0&hl=es-419&rclk=1,7-Eleven Karasuma-Gojo
https://www.google.com/maps/place/7-ELEVEN+Kyoto+Heian+Jingu+Store/data=!4m7!3m6!1s0x600108e65a11342b:0xed3b1fd78ef6dbd8!8m2!3d35.0115865!4d135.7825221!16s%2Fg%2F1tcy463y!19sChIJKzQRWuYIAWAR2Nv2jtcfO-0?authuser=0&hl=es-419&rclk=1,7-ELEVEN Kyoto Heian Jingu Store
https://www.google.com/maps/place/7-Eleven+Kyoto-Karasuma-Marutamachinishi/data=!4m7!3m6!1s0x6001087c2dfd2237:0xfc4804ab02131c21!8m2!3d35.0175831!4d135.7574073!16s%2Fg%2F1t_kgf3j!19sChIJNyL9LXwIAWARIRwTAqsESPw?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Karasuma-Marutamachinishi
https://www.google.com/maps/place/7-Eleven+-+Higashioji+Kiyomizu-michi/data=!4m7!3m6!1s0x600109b8c0fd013f:0xc6dcc13ffc44e21!8m2!3d34.9978237!4d135.7768613!16s%2Fg%2F11r494d9p9!19sChIJPwH9wLgJAWARIU7E_xPMbQw?authuser=0&hl=es-419&rclk=1,7-Eleven - Higashioji Kiyomizu-michi
https://www.google.com/maps/place/FamilyMart+Ayanokoji+Higashinotoin+Store/data=!4m7!3m6!1s0x600108bc55964f19:0x1e58b339a2016197!8m2!3d35.0011801!4d135.7612675!16s%2Fg%2F11c54dc74z!19sChIJGU-WVbwIAWARl2EBojmzWB4?authuser=0&hl=es-419&rclk=1,FamilyMart Ayanokoji Higashinotoin Store
https://www.google.com/maps/place/7-ELEVEN+Kyoto+City+Hall+West+Store/data=!4m7!3m6!1s0x6001088d92066db5:0xf3fcf1c060f5f012!8m2!3d35.0116239!4d135.767092!16s%2Fg%2F11byypy2wf!19sChIJtW0Gko0IAWAREvD1YMDx_PM?authuser=0&hl=es-419&rclk=1,7-ELEVEN Kyoto City Hall West Store
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001084eb61d085b:0xe56a0bd1b751d0d1!8m2!3d35.0403217!4d135.7841645!16s%2Fg%2F1tpprw5z!19sChIJWwgdtk4IAWAR0dBRt9ELauU?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson+Senbonmarutamachi/data=!4m7!3m6!1s0x600107e7fe32408d:0xc6a37a1585312d9b!8m2!3d35.0179263!4d135.7428814!16s%2Fg%2F11c3ty3fl8!19sChIJjUAy_ucHAWARmy0xhRV6o8Y?authuser=0&hl=es-419&rclk=1,Lawson Senbonmarutamachi
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x600107becb1368fd:0xba483c28ac3f3ab!8m2!3d35.0156542!4d135.729714!16s%2Fg%2F1tg2dd2c!19sChIJ_WgTy74HAWARq_PDisKDpAs?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-Eleven+Ichijoji-Kitaomarucho/data=!4m7!3m6!1s0x6001084a035fb483:0x52fc9957dbbd37ae!8m2!3d35.045264!4d135.785566!16s%2Fg%2F1td71x9m!19sChIJg7RfA0oIAWARrje921eZ_FI?authuser=0&hl=es-419&rclk=1,7-Eleven Ichijoji-Kitaomarucho
https://www.google.com/maps/place/Moyori-Ichi+-+Sanjo/data=!4m7!3m6!1s0x600108eb8776d0db:0xaa904df460d3b035!8m2!3d35.0091722!4d135.7723766!16s%2Fg%2F1xtf1gfk!19sChIJ29B2h-sIAWARNbDTYPRNkKo?authuser=0&hl=es-419&rclk=1,Moyori-Ichi - Sanjo
https://www.google.com/maps/place/Lawson+Goj%C5%8D-Wakamiya/data=!4m7!3m6!1s0x600108a1e300a6d5:0x168ee8ce65c034ea!8m2!3d34.996544!4d135.75609!16s%2Fg%2F1tkjl2yv!19sChIJ1aYA46EIAWAR6jTAZc7ojhY?authuser=0&hl=es-419&rclk=1,Lawson Gojō-Wakamiya
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600107f703c039c9:0x6d99adc1f85e1a7a!8m2!3d35.0152181!4d135.7235628!16s%2Fg%2F11gzmcb5hb!19sChIJyTnAA_cHAWARehpe-MGtmW0?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson+-+Nishinoky%C5%8D+Kita-Emmachi/data=!4m7!3m6!1s0x600107a33a3c9fcf:0xc60dd10a12564200!8m2!3d35.019636!4d135.731546!16s%2Fg%2F11rm_8yzrz!19sChIJz588OqMHAWARAEJWEgrRDcY?authuser=0&hl=es-419&rclk=1,Lawson - Nishinokyō Kita-Emmachi
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x600108901e551e57:0xdbfdc9442d277ebf!8m2!3d35.0084669!4d135.7626084!16s%2Fg%2F1tgs0v6x!19sChIJVx5VHpAIAWARv34nLUTJ_ds?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7+Eleven/data=!4m7!3m6!1s0x60010885b55cac73:0xee34dcefdeee3af!8m2!3d35.0103993!4d135.7591395!16s%2Fg%2F1tk_p54y!19sChIJc6xctYUIAWARr-Pu_c5N4w4?authuser=0&hl=es-419&rclk=1,7 Eleven
https://www.google.com/maps/place/Lawson+Senbon-Ichijo/data=!4m7!3m6!1s0x600107e7ffafb6b3:0x80910cca4ae746!8m2!3d35.0262864!4d135.7427376!16s%2Fg%2F1tl1hsqr!19sChIJs7av_-cHAWARRudKygyRgAA?authuser=0&hl=es-419&rclk=1,Lawson Senbon-Ichijo
https://www.google.com/maps/place/7-Eleven+-+Ky%C5%8Dto+Shij%C5%8D+Nishinot%C5%8Din-dori/data=!4m7!3m6!1s0x6001089ccc4a5b21:0x2fdc1aec2ddbda89!8m2!3d35.005006!4d135.755235!16s%2Fg%2F1tf9y9vz!19sChIJIVtKzJwIAWARidrbLewa3C8?authuser=0&hl=es-419&rclk=1,7-Eleven - Kyōto Shijō Nishinotōin-dori
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x6001088172dfd0e9:0x45d887475ea5c9d1!8m2!3d35.0105833!4d135.7554633!16s%2Fg%2F1vfn6k9m!19sChIJ6dDfcoEIAWAR0cmlXkeH2EU?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/FamilyMart+Shimei-dori/data=!4m7!3m6!1s0x600108091d280625:0x1ee5bf5844104e0d!8m2!3d35.0383986!4d135.7550506!16s%2Fg%2F1tj84r8h!19sChIJJQYoHQkIAWARDU4QRFi_5R4?authuser=0&hl=es-419&rclk=1,FamilyMart Shimei-dori
https://www.google.com/maps/place/FamilyMart+Ichijoji-Somedonocho/data=!4m7!3m6!1s0x6001084d00e47d65:0xf18c542c6b9be551!8m2!3d35.0400556!4d135.787899!16s%2Fg%2F11btwwchh7!19sChIJZX3kAE0IAWARUeWbayxUjPE?authuser=0&hl=es-419&rclk=1,FamilyMart Ichijoji-Somedonocho
https://www.google.com/maps/place/FamilyMart+Shirakawa+Bettocho+Store/data=!4m7!3m6!1s0x600109aae3684473:0xa1c5e4ea39686034!8m2!3d35.0327857!4d135.791764!16s%2Fg%2F1tr9n9x6!19sChIJc0Ro46oJAWARNGBoOerkxaE?authuser=0&hl=es-419&rclk=1,FamilyMart Shirakawa Bettocho Store
https://www.google.com/maps/place/FamilyMart+Shimogamo-Kitazonocho/data=!4m7!3m6!1s0x6001083c2bf7af19:0x142c0fda59454e71!8m2!3d35.0482634!4d135.7708102!16s%2Fg%2F1v3khdgy!19sChIJGa_3KzwIAWARcU5FWdoPLBQ?authuser=0&hl=es-419&rclk=1,FamilyMart Shimogamo-Kitazonocho
https://www.google.com/maps/place/Ministop/data=!4m7!3m6!1s0x600108989f638cf9:0xeecd07439bfd71d8!8m2!3d34.9977742!4d135.7580704!16s%2Fg%2F11_s3nr5z!19sChIJ-Yxjn5gIAWAR2HH9m0MHze4?authuser=0&hl=es-419&rclk=1,Ministop
https://www.google.com/maps/place/Lawson+Kitano-Tenmangu-mae/data=!4m7!3m6!1s0x6001070bfd02eb0d:0xa74bd5b1f07a1d75!8m2!3d35.0289748!4d135.7386626!16s%2Fg%2F11f649ywzk!19sChIJDesC_QsHAWARdR168LHVS6c?authuser=0&hl=es-419&rclk=1,Lawson Kitano-Tenmangu-mae
https://www.google.com/maps/place/7-Eleven+Kyoto-Iwakura-Hataeda/data=!4m7!3m6!1s0x6001a78e77394f29:0x7d05290613171f45!8m2!3d35.0664358!4d135.7760523!16s%2Fg%2F1tcwr17f!19sChIJKU85d46nAWARRR8XEwYpBX0?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Iwakura-Hataeda
https://www.google.com/maps/place/%E5%8F%A4%E6%9D%91%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97/data=!4m7!3m6!1s0x6001a78c4e6b0377:0xb7017daeaf817a5!8m2!3d35.0645947!4d135.7740976!16s%2Fg%2F1tjz38lv!19sChIJdwNrToynAWARpRf46toXcAs?authuser=0&hl=es-419&rclk=1,古村ショップ
https://www.google.com/maps/place/FamilyMart+Takaragaike/data=!4m7!3m6!1s0x60010829cf74dbe9:0xd9aaebe327e076e4!8m2!3d35.0651215!4d135.7806549!16s%2Fg%2F1hc1r8wyw!19sChIJ6dt0zykIAWAR5HbgJ-Prqtk?authuser=0&hl=es-419&rclk=1,FamilyMart Takaragaike
https://www.google.com/maps/place/FamilyMart+Onaya-Kyoto-Kitayama/data=!4m7!3m6!1s0x6001a7fa27f7f105:0x7234d43bef40eec2!8m2!3d35.0562054!4d135.7598377!16s%2Fg%2F1tl0x7nk!19sChIJBfH3J_qnAWARwu5A7zvUNHI?authuser=0&hl=es-419&rclk=1,FamilyMart Onaya-Kyoto-Kitayama
https://www.google.com/maps/place/7-Eleven+Kamigamo-Sakakidacho/data=!4m7!3m6!1s0x6001a7f7ce35f829:0xe96c502da9df6a0d!8m2!3d35.054063!4d135.7635529!16s%2Fg%2F1vpq6t47!19sChIJKfg1zvenAWARDWrfqS1QbOk?authuser=0&hl=es-419&rclk=1,7-Eleven Kamigamo-Sakakidacho
https://www.google.com/maps/place/Lawson+Kamigamo-Sakakidacho/data=!4m7!3m6!1s0x6001081e0e74da27:0x7c4ca5d45a423e6!8m2!3d35.0541804!4d135.7668227!16s%2Fg%2F1tf75dyr!19sChIJJ9p0Dh4IAWAR5iOkRV3KxAc?authuser=0&hl=es-419&rclk=1,Lawson Kamigamo-Sakakidacho
https://www.google.com/maps/place/7-Eleven;+Kyoto+Iwakura+Nakakawaracho/data=!4m7!3m6!1s0x6001a785346c0001:0x2d27f38eafa47ac3!8m2!3d35.0706261!4d135.7820392!16s%2Fg%2F11cs1cnw8f!19sChIJAQBsNIWnAWARw3qkr47zJy0?authuser=0&hl=es-419&rclk=1,7-Eleven; Kyoto Iwakura Nakakawaracho
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x6001a7d750bdefe9:0x2523e019f561fd6!8m2!3d35.0714371!4d135.7579698!16s%2Fg%2F11p5lsm0mb!19sChIJ6e-9UNenAWAR1h9WnwE-UgI?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/Lawson+Kamigamo/data=!4m7!3m6!1s0x6001a80b3a10da39:0x68e5ce08d420fb4e!8m2!3d35.0639131!4d135.7489219!16s%2Fg%2F11bc8dlk2d!19sChIJOdoQOguoAWARTvsg1AjO5Wg?authuser=0&hl=es-419&rclk=1,Lawson Kamigamo
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001a7ded6bda0bb:0x3368e9189875508d!8m2!3d35.0712276!4d135.7547502!16s%2Fg%2F11f54qqd_t!19sChIJu6C91t6nAWARjVB1mBjpaDM?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson+-+Kyoto+Botanical+Gardens/data=!4m7!3m6!1s0x6001081ebd39eb35:0x4a99ffd48db85b81!8m2!3d35.0516193!4d135.766969!16s%2Fg%2F11bwnyd0km!19sChIJNes5vR4IAWARgVu4jdT_mUo?authuser=0&hl=es-419&rclk=1,Lawson - Kyoto Botanical Gardens
